Filename,Source,Start_DateTime_GMT,End_DateTime_GMT,EncounterCount,EncounterNumber,SamplingRate,NumChannels,EncounterID,CruiseID,DataProvider,KnownSpecies,GeographicLocation,ClassifiedSpecies,FREQMAX,FREQMIN,DURATION,FREQBEG,FREQEND,FREQRANGE,DCMEAN,DCSTDDEV,FREQMEAN,FREQSTDDEV,FREQMEDIAN,FREQCENTER,FREQRELBW,FREQMAXMINRATIO,FREQBEGENDRATIO,FREQQUARTER1,FREQQUARTER2,FREQQUARTER3,FREQSPREAD,DCQUARTER1MEAN,DCQUARTER2MEAN,DCQUARTER3MEAN,DCQUARTER4MEAN,FREQCOFM,FREQSTEPUP,FREQSTEPDOWN,FREQNUMSTEPS,FREQSLOPEMEAN,FREQABSSLOPEMEAN,FREQPOSSLOPEMEAN,FREQNEGSLOPEMEAN,FREQSLOPERATIO,FREQBEGSWEEP,FREQBEGUP,FREQBEGDWN,FREQENDSWEEP,FREQENDUP,FREQENDDWN,NUMSWEEPSUPDWN,NUMSWEEPSDWNUP,NUMSWEEPSUPFLAT,NUMSWEEPSDWNFLAT,NUMSWEEPSFLATUP,NUMSWEEPSFLATDWN,FREQSWEEPUPPERCENT,FREQSWEEPDWNPERCENT,FREQSWEEPFLATPERCENT,NUMINFLECTIONS,INFLMAXDELTA,INFLMINDELTA,INFLMAXMINDELTA,INFLMEANDELTA,INFLSTDDEVDELTA,INFLMEDIANDELTA,INFLDUR,STEPDUR,FREQPEAK,BW3DB,BW3DBLOW,BW3DBHIGH,BW10DB,BW10DBLOW,BW10DBHIGH,RMSSIGNAL,RMSNOISE,SNR,NCROSSINGS,SWEEPRATE,MEANTIMEZC,MEDIANTIMEZC,VARIANCETIMEZC,WHALETRAIN,CLICKTYPE,ICI,OFFLINEEVENTID,Lat,Long,Classifier,Species1,Species2,Species3,Species4,Species5,Species6,Species7,Species8,Species9,Species10,Species11,Species12,Species_List,Var106
sel.273.ch02.230221.142824.77.C.91.271.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3i\Encounter31-sel-Channel0-20230221_142821.wav,28:21.0,28:21.7,31,271b,95703,null,null,null,null,null,null,Ambig,12710.55469,6448.737305,0.69,6916.037109,12710.55469,6261.817383,0.71933585,0.109567576,7179.162846,723.3561735,7009.49707,9579.645996,0.653658537,1.971014493,0.544117647,7009.49707,6916.037109,7289.876953,280.3798828,0.633330031,0.808317085,0.741147212,0.694456092,0.738333691,1,0,1,8459.351208,18360.7941,36806.36962,-21288.10221,-1.728964341,0,0,1,2,1,0,14,16,8,1,6,3,49.64539007,34.04255319,16.31205674,34,0.15,0.004,37.5,0.020424242,0.027735391,0.011,49.27536232,1.449275362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.082666667,0.112,0.144,0,0.045333333,0.061333333,0.176,0.097333333,0.281333333,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.42.ch02.230221.142659.67.C.14.40.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3iii\Encounter5-sel-Channel0-20230221_142659.wav,26:59.0,26:59.6,5,40b,95703,null,null,null,null,null,null,Ambig,10654.43555,6448.737305,0.641,7102.957031,10654.43555,4205.698242,0.78488034,0.114521786,7137.714868,672.7745687,6916.037109,8551.586426,0.491803279,1.652173913,0.666666667,6729.117188,6822.577148,7102.957031,280.3798828,0.756267477,0.861009962,0.841658671,0.68153901,0.579451758,0,0,0,5019.764172,14469.60467,27841.95548,-24651.75781,-1.129410555,0,0,1,2,1,0,10,8,9,5,11,3,47.85276074,31.90184049,20.24539877,26,0.091,0.005,18.2,0.0246,0.020617549,0.016,40.56162246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.097333333,0.242666667,0.066666667,0,0.025333333,0.053333333,0.344,0.045333333,0.125333333,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),moved
sel.2806.ch02.230221.174053.35.C.935.2800.U.wav,C:\Users\kepar\Desktop\ToTrace\trace_3iii\Encounter82-sel-Channel0-20241110_120009.wav,00:09.6,00:09.8,82,2800b,95703,null,null,null,null,null,null,Ambig,9719.835938,6916.037109,0.183,6916.037109,9719.835938,2803.798828,0.642001914,0.120936777,7482.137444,612.8339941,7196.416992,8317.936523,0.337078652,1.405405405,0.711538462,7102.957031,7196.416992,7476.796875,420.5698242,0.555563527,0.591340327,0.708476855,0.721455076,0.196265918,0,0,0,15321.41236,18305.84809,35728.96423,-16911.80246,-2.112664474,2,1,0,2,1,0,3,1,2,1,3,0,56.25,25,18.75,5,0.071,0.01,7.1,0.03225,0.0267753,0.024,27.32240437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.146666667,0.242666667,0.105333333,0,0.017333333,0.149333333,0.133333333,0.077333333,0.128,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),moved
sel.3466.ch02.230221.144908.91.C.247.739.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3iii\Encounter101-sel-Channel0-20241110_121205.wav,12:05.0,12:05.4,101,739b,95703,null,null,null,null,null,null,Ambig,9252.536133,6261.817383,0.407,7383.336914,9252.536133,2990.71875,0.676927641,0.147552164,6973.084099,432.3352938,6916.037109,7757.176758,0.385542169,1.47761194,0.797979798,6822.577148,6822.577148,7102.957031,280.3798828,0.614865329,0.621746288,0.781893393,0.692471993,0.289725879,0,0,0,4570.52002,17728.69873,30263.22545,-27778.37728,-1.089452603,0,0,1,2,1,0,9,10,4,1,3,2,53.24675325,35.06493506,11.68831169,22,0.075,0.005,15,0.018571429,0.017072116,0.011,54.05405405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.146666667,0.26,0.152,0,0.033333333,0.073333333,0.124,0.050666667,0.16,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),moved
sel.2576.ch02.230221.163639.88.C.1060.2576.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3iii\Encounter80-sel-Channel0-20241110_115824.wav,58:24.3,58:24.7,80,2576b_nopartsaorc,95703,null,null,null,null,null,null,Ambig,12430.1748,6448.737305,0.369,7663.716797,12430.1748,5981.4375,0.638127964,0.193553781,7271.184961,1039.947312,7009.49707,9439.456055,0.633663366,1.927536232,0.616541353,7009.49707,6822.577148,7196.416992,280.3798828,0.55998286,0.590002502,0.74070351,0.669250665,0.700949707,1,0,1,12506.47786,25896.60063,49070.6003,-28872.45222,-1.69956469,0,0,1,2,1,0,4,4,6,1,6,1,53.84615385,30.76923077,15.38461538,10,0.081,0.005,16.2,0.036333333,0.031603006,0.022,27.100271,2.7100271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.041333333,0.044,0.244,0,0.066666667,0.022666667,0.081333333,0.137333333,0.362666667,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),moved
sel.861.ch02.230221.171556.92.C.287.859.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3i\Encounter72-sel-Channel0-20230221_172419.wav,24:19.0,24:19.5,72,859b,95703,null,null,null,null,null,null,Ambig,12149.79492,6355.277344,0.476,7009.49707,12149.79492,5794.517578,0.744106846,0.121330512,7097.764811,764.7282996,7009.49707,9252.536133,0.626262626,1.911764706,0.576923077,6822.577148,6822.577148,7009.49707,280.3798828,0.791946582,0.680211228,0.828199516,0.67679987,0.401877832,1,0,1,10988.67117,23104.96252,43347.61998,-23442.38979,-1.84911267,0,0,1,2,1,0,12,10,2,4,4,2,51.68539326,34.83146067,13.48314607,28,0.048,0.005,9.6,0.016444444,0.010511288,0.011,58.82352941,2.100840336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.034666667,0.089333333,0.194666667,0,0.036,0.017333333,0.142666667,0.149333333,0.336,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.1518.ch02.230221.150555.86.C.787.2359.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3ii\Encounter25-sel-Channel0-20241110_242106.wav,21:06.8,21:07.4,25,2359,95703,null,null,null,null,null,null,Ambig,12430.1748,6355.277344,0.587,7383.336914,12430.1748,6074.897461,0.8002696,0.215211571,7058.332005,686.1915766,6916.037109,9392.726074,0.646766169,1.955882353,0.593984962,6916.037109,7009.49707,7009.49707,93.45996094,0.718901225,0.800654176,0.817671772,0.866206103,0.485991797,1,0,1,9014.233462,17453.95115,50198.28115,-27304.96898,-1.838430258,0,0,1,2,1,0,4,1,7,7,10,4,42.63157895,33.68421053,23.68421053,14,0.208,0.01,20.8,0.041461538,0.054835535,0.022,23.85008518,1.703577513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.101333333,0.104,0.253333333,0,0.06,0.04,0.148,0.082666667,0.210666667,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),moved
sel.2528.ch02.230221.163535.60.C.1012.2528.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3i\Encounter134-sel-Channel0-20241110_170832.wav,08:32.6,08:32.8,134,2528b,95703,null,null,null,null,null,null,Tt,12430.1748,6448.737305,0.203,6448.737305,12430.1748,5981.4375,0.737468942,0.230715007,7682.888071,1144.682122,7289.876953,9439.456055,0.633663366,1.927536232,0.518796992,7009.49707,7196.416992,7850.636719,747.6796875,0.563130546,0.713744392,0.816135235,0.870131889,0.308417871,1,0,1,30678.99344,37038.48703,58483.27859,-17261.48258,-3.388079692,2,1,0,2,1,0,3,3,1,0,0,1,82.14285714,14.28571429,3.571428571,7,0.101,0.005,20.2,0.026666667,0.036914315,0.0135,34.48275862,4.926108374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.069333333,0.034666667,0.137333333,0,0.045333333,0.017333333,0.1,0.124,0.472,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.3712.ch02.230221.145210.39.C.322.964.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3iii\Encounter109-sel-Channel0-20241110_121625.wav,16:25.2,16:25.5,109,964b_untraceableparta,95703,null,null,null,null,null,null,Ambig,8785.236328,6542.197266,0.337,7196.416992,8785.236328,2243.039063,0.736776672,0.253124814,7086.8936,452.85114,7009.49707,7663.716797,0.292682927,1.342857143,0.819148936,6822.577148,7102.957031,7196.416992,280.3798828,0.545090482,0.757641468,0.727780598,0.941361048,0.280379883,0,0,0,4708.319272,19868.18897,27648.57178,-21706.17707,-1.273765144,0,0,1,2,1,0,10,10,0,0,0,0,58.33333333,41.66666667,0,20,0.065,0.005,13,0.015789474,0.015211761,0.011,59.34718101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.096,0.342666667,0.101333333,0,0.037333333,0.074666667,0.204,0.093333333,0.050666667,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),moved
sel.180.ch02.230221.142742.12.C.60.178.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3i\Encounter16-sel-Channel0-20230221_142748.wav,27:48.0,27:48.9,16,178b,95703,null,null,null,null,null,null,Ambig,12990.93457,6448.737305,0.884,7289.876953,12990.93457,6542.197266,0.770710189,0.131118126,7147.434964,616.9217131,7009.49707,9719.835938,0.673076923,2.014492754,0.561151079,6822.577148,7102.957031,7102.957031,280.3798828,0.722478214,0.753926957,0.879767337,0.728253985,0.841139648,1,0,1,5900.250059,14566.53735,33770.19922,-21665.71822,-1.55869281,0,0,1,2,1,0,15,12,7,6,10,3,45.24886878,34.84162896,19.90950226,34,0.128,0.004,32,0.025818182,0.027943531,0.015,38.46153846,1.131221719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.118666667,0.128,0.126666667,0,0.045333333,0.048,0.221333333,0.092,0.22,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.3358.ch02.230221.144758.40.C.215.643.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3iii\Encounter91-sel-Channel0-20241110_120550.wav,05:50.8,05:51.4,91,643b,95703,null,null,null,null,null,null,Ambig,10280.5957,6729.117188,0.625,7850.636719,10280.5957,3551.478516,0.741457748,0.137808142,7238.394771,499.2907836,7102.957031,8504.856445,0.417582418,1.527777778,0.763636364,7102.957031,7009.49707,7383.336914,373.8398438,0.709958494,0.754421878,0.704053702,0.798036062,0.467299805,0,0,0,3497.616365,12923.49277,27446.71098,-22975.57373,-1.194603943,0,0,1,2,1,0,9,10,9,2,8,3,46.5408805,34.59119497,18.86792453,24,0.107,0.004,26.75,0.024652174,0.027332313,0.015,38.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.113333333,0.210666667,0.048,0,0.053333333,0.064,0.330666667,0.045333333,0.134666667,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),moved
sel.192.ch02.230221.142746.62.C.64.190.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3i\Encounter23-sel-Channel0-20230221_142740.wav,27:40.0,27:40.3,23,190_unclearreclassasvariable,95703,null,null,null,null,null,null,Ambig,13364.77441,6448.737305,0.273,6448.737305,13364.77441,6916.037109,0.634308119,0.138820822,7570.256836,1190.270774,7196.416992,9906.755859,0.698113208,2.072463768,0.482517483,7196.416992,7009.49707,7383.336914,373.8398438,0.56428787,0.635128248,0.733541205,0.607607429,0.738333691,1,0,1,24800.48637,32619.35892,73210.30273,-22153.47222,-3.3046875,2,1,0,2,1,0,3,4,4,1,2,3,49.27536232,33.33333333,17.39130435,11,0.059,0.01,5.9,0.022,0.015811388,0.0135,40.29304029,3.663003663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.050666667,0.044,0.209333333,0,0.065333333,0.029333333,0.108,0.116,0.377333333,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.2427.ch02.230221.163308.95.C.911.2427.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3i\Encounter124-sel-Channel0-20241110_170214.wav,02:14.0,02:14.4,124,2427b,95703,null,null,null,null,null,null,Ambig,13364.77441,6729.117188,0.364,7289.876953,13364.77441,6635.657227,0.714542809,0.107645752,7363.019531,886.3303379,7196.416992,10046.9458,0.660465116,1.986111111,0.545454545,7196.416992,7102.957031,7102.957031,93.45996094,0.631494913,0.826075681,0.753405253,0.652080557,0.401877832,1,0,1,15579.93256,24192.90936,58794.63588,-36605.15137,-1.60618475,0,0,1,2,1,0,2,4,6,3,4,5,49.52380952,31.42857143,19.04761905,14,0.086,0.01,8.6,0.025923077,0.020930287,0.021,38.46153846,2.747252747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.064,0.061333333,0.310666667,0,0.077333333,0.02,0.084,0.104,0.278666667,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.977.ch02.230221.150207.01.C.625.1873.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3i\Encounter79-sel-Channel0-20230221_151633.wav,16:33.0,16:33.3,79,1873b,95703,null,null,null,null,null,null,Tt,14392.83398,6448.737305,0.252,6448.737305,14392.83398,7944.09668,0.605870331,0.165755216,7609.198486,1381.378037,7196.416992,10420.78564,0.762331839,2.231884058,0.448051948,7009.49707,7196.416992,7476.796875,560.7597656,0.568441217,0.587030024,0.65111806,0.621296639,0.42991582,2,0,2,29747.15981,34121.88138,65257.4986,-17134.32617,-3.808582722,2,1,0,2,1,0,4,3,3,1,3,1,62.96296296,24.07407407,12.96296296,9,0.058,0.01,5.8,0.02675,0.020892582,0.0135,35.71428571,7.936507937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.052,0.030666667,0.146666667,0,0.053333333,0.013333333,0.070666667,0.124,0.509333333,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.2706.ch02.230221.144516.29.C.115.343.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3i\Encounter139-sel-Channel0-20241110_171131.wav,11:31.4,11:32.2,139,343b,95703,null,null,null,null,null,null,Ambig,11495.5752,6355.277344,0.775,6916.037109,11495.5752,5140.297852,0.721155938,0.152587732,7240.586426,666.1452879,7102.957031,8925.42627,0.57591623,1.808823529,0.601626016,7009.49707,7009.49707,7196.416992,280.3798828,0.543793189,0.822086852,0.798788184,0.722078634,0.523375781,1,0,1,6316.604256,17071.40567,29235.01241,-21658.97507,-1.349787435,0,0,1,2,1,0,12,14,8,3,6,5,52.11267606,33.09859155,14.78873239,32,0.091,0.005,18.2,0.024483871,0.022839835,0.016,41.29032258,1.290322581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.092,0.128,0.088,0,0.044,0.068,0.238666667,0.128,0.213333333,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.2312.ch02.230221.163047.95.C.796.2312.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3iii\Encounter69-sel-Channel0-20241110_115120.wav,51:20.4,51:21.0,69,2312b_notraceableparta,95703,null,null,null,null,null,null,Pc,8785.236328,6355.277344,0.609,6822.577148,8785.236328,2429.958984,0.738976131,0.101276286,6970.487695,424.3301458,6916.037109,7570.256836,0.320987654,1.382352941,0.776595745,6822.577148,6916.037109,7009.49707,186.9199219,0.698520439,0.748403458,0.771025816,0.737918335,0.401877832,0,0,0,3109.476144,11089.09854,22481.07658,-19775.58594,-1.136809633,0,0,1,2,1,0,12,9,6,9,9,6,45.69536424,37.08609272,17.21854305,34,0.042,0.005,8.4,0.017030303,0.009409054,0.015,55.82922824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.078666667,0.461333333,0.057333333,0,0.02,0.137333333,0.093333333,0.082666667,0.069333333,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),moved
sel.576.ch02.230221.155341.92.C.194.574.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3i\Encounter56-sel-Channel0-20230221_160054.wav,00:54.1,00:54.6,56,574b,95703,null,null,null,null,null,null,Ambig,10560.97559,6635.657227,0.531,7476.796875,10560.97559,3925.318359,0.691044199,0.140279109,7162.771406,490.5166482,7009.49707,8598.316406,0.456521739,1.591549296,0.707964602,7009.49707,7102.957031,7196.416992,210.2849121,0.689505652,0.654008538,0.722602379,0.698416666,0.485991797,1,0,1,5844.057201,19537.13277,30643.14399,-21864.74969,-1.401486155,0,0,1,2,1,0,8,9,3,1,2,2,50,35.36585366,14.63414634,20,0.102,0.005,20.4,0.026210526,0.028584337,0.015,37.66478343,1.883239171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.072,0.157333333,0.126666667,0,0.058666667,0.045333333,0.208,0.085333333,0.246666667,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.183.ch02.230221.142743.34.C.61.181.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3i\Encounter18-sel-Channel0-20230221_142741.wav,27:41.0,27:41.6,18,181b,95703,null,null,null,null,null,null,Ambig,12430.1748,6635.657227,0.519,6729.117188,12430.1748,5794.517578,0.688795565,0.146925653,7560.720105,1021.908883,7196.416992,9532.916016,0.607843137,1.873239437,0.541353383,6916.037109,7196.416992,7850.636719,747.6796875,0.598265998,0.643031205,0.833639264,0.685924708,0.59814375,0,0,0,10903.66211,19914.7256,34760.27451,-18209.85747,-1.908871312,2,1,0,2,1,0,8,8,5,0,5,0,61.44578313,28.91566265,9.638554217,16,0.102,0.006,17,0.032133333,0.028055727,0.026,30.82851638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.048,0.08,0.173333333,0,0.064,0.049333333,0.194666667,0.109333333,0.281333333,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.3594.ch02.230221.145003.43.C.285.853.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3i\Encounter157-sel-Channel0-20241110_172230.wav,22:30.4,22:31.1,157,853b,95703,null,null,null,null,null,null,Ambig,12804.01465,6635.657227,0.721,7476.796875,12804.01465,6168.357422,0.717381364,0.140497222,7162.743918,700.0073474,7009.49707,9719.835938,0.634615385,1.929577465,0.583941606,6916.037109,6916.037109,7009.49707,186.9199219,0.57914579,0.72791505,0.840461718,0.726331902,0.794409668,1,0,1,7371.30415,20195.26352,38765.48578,-23395.06101,-1.65699443,0,0,1,2,1,0,13,12,5,4,6,3,47.69230769,35.38461538,16.92307692,28,0.107,0.005,21.4,0.025555556,0.023888094,0.021,38.83495146,1.386962552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.081333333,0.097333333,0.152,0,0.056,0.042666667,0.196,0.097333333,0.277333333,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.864.ch02.230221.155849.18.C.290.862.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3iii\Encounter29-sel-Channel0-20230221_160542.wav,05:42.0,05:42.6,29,862b,95703,null,null,null,null,null,null,Ambig,9439.456055,6448.737305,0.545,7196.416992,9439.456055,2990.71875,0.703743893,0.148333898,7076.643062,492.8815299,7009.49707,7944.09668,0.376470588,1.463768116,0.762376238,6822.577148,6916.037109,7009.49707,280.3798828,0.732202838,0.727391096,0.655197694,0.700041547,0.485991797,0,0,0,4513.740877,13401.59991,29473.62516,-20603.67321,-1.430503429,0,0,1,2,1,0,8,9,6,5,5,6,45.86466165,36.09022556,18.04511278,26,0.059,0.005,11.8,0.01988,0.013286334,0.016,47.70642202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.117333333,0.354666667,0.064,0,0.046666667,0.117333333,0.14,0.056,0.104,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),moved
sel.324.ch02.230221.142855.74.C.108.322.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3i\Encounter43-sel-Channel0-20230221_143642.wav,36:42.0,36:42.7,43,322b,95703,null,null,null,null,null,null,Ambig,12710.55469,6448.737305,0.657,6916.037109,12710.55469,6261.817383,0.703592902,0.117288336,7118.031218,618.037313,7009.49707,9579.645996,0.653658537,1.971014493,0.544117647,6916.037109,6916.037109,7102.957031,186.9199219,0.608743112,0.755123826,0.718095116,0.736531767,0.803755664,1,0,1,8350.971345,17255.53828,39370.00854,-18883.82298,-2.084853718,0,0,1,2,1,0,11,10,9,7,10,6,47.22222222,36.80555556,15.97222222,34,0.075,0.005,15,0.018969697,0.015599449,0.015,51.75038052,1.522070015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.093333333,0.114666667,0.126666667,0,0.044,0.06,0.181333333,0.108,0.272,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.926.ch02.230221.150143.48.C.610.1828.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3i\Encounter75-sel-Channel0-20230221_162128.wav,21:28.0,21:28.6,75,1828b_nootherpartsreclass,95703,null,null,null,null,null,null,Ambig,12336.71484,2803.798828,0.608,2897.258789,12336.71484,9532.916016,0.649143364,0.151484941,7034.690625,1507.724578,7196.416992,7570.256836,1.259259259,4.4,0.234848485,6916.037109,7196.416992,7570.256836,560.7597656,0.469763538,0.721072945,0.733405913,0.673159191,1.046751563,1,0,1,15795.27995,24348.7793,40144.05924,-19501.97852,-2.058460849,2,1,0,2,1,0,9,11,8,2,6,4,64.64646465,24.24242424,11.11111111,26,0.112,0.005,22.4,0.02392,0.02635166,0.011,42.76315789,1.644736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.132,0.166666667,0.238666667,0,0.046666667,0.062666667,0.062666667,0.054666667,0.236,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.2453.ch02.230221.163340.53.C.937.2453.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3i\Encounter130-sel-Channel0-20241110_170525.wav,05:25.3,05:25.7,130,2453b,95703,null,null,null,null,null,null,Tt,13458.23438,6448.737305,0.439,6542.197266,13458.23438,7009.49707,0.72998917,0.180953628,7168.266402,872.1927521,7009.49707,9953.48584,0.704225352,2.086956522,0.486111111,7009.49707,6916.037109,7009.49707,186.9199219,0.67238135,0.757308237,0.816103045,0.67137279,0.485991797,1,0,1,16306.64649,24496.60474,47798.09431,-18654.9049,-2.56222664,0,0,1,2,1,0,7,6,3,3,4,2,55.29411765,29.41176471,15.29411765,16,0.079,0.005,15.8,0.027133333,0.022765471,0.016,36.44646925,2.277904328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.04,0.068,0.18,0,0.056,0.022666667,0.121333333,0.108,0.404,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.1101.ch02.230221.171800.89.C.367.1099.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3iii\Encounter50-sel-Channel0-20241110_113843.wav,38:43.0,38:43.5,50,1099b_noparta,95703,null,null,null,null,null,null,Ambig,9719.835938,6542.197266,0.466,7476.796875,9719.835938,3177.638672,0.619501136,0.138637212,7110.391346,485.5746408,7009.49707,8131.016602,0.390804598,1.485714286,0.769230769,7102.957031,6916.037109,6916.037109,280.3798828,0.616742353,0.546823769,0.700252541,0.614064144,0.495337793,0,0,0,4652.536096,14719.81596,32411.43517,-23048.77232,-1.406210913,0,0,1,2,1,0,3,3,6,4,6,4,46.28099174,34.7107438,19.00826446,10,0.134,0.01,13.4,0.046444444,0.04065437,0.037,21.45922747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.121333333,0.301333333,0.113333333,0,0.030666667,0.112,0.158666667,0.054666667,0.108,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),moved
